row,issue,div_id,neigh_jaccard
3047,issue_6,,0.0
3049,issue_6,,0.0
3050,issue_6,,0.0
3052,issue_6,,0.0
3053,issue_6,,0.0
3057,issue_6,,0.0
3061,issue_6,,0.0
3063,issue_6,,0.0
3070,issue_6,,0.0
3075,issue_6,,0.0
3092,issue_6,,0.0
3094,issue_6,,0.0
3095,issue_6,,0.0
3096,issue_6,,0.0
3099,issue_6,,0.0
3101,issue_6,,0.0
3104,issue_6,,0.0
3151,issue_6,,0.0
3154,issue_6,,0.0
3180,issue_6,,0.0
3181,issue_6,,0.0
3182,issue_6,,0.0
3185,issue_6,,0.0
3187,issue_6,,0.0
3192,issue_6,,0.0
3207,issue_6,,0.0
3220,issue_6,,0.0
3223,issue_6,,0.0
3235,issue_6,,0.0
3236,issue_6,,0.0
3248,issue_6,,0.0
3250,issue_6,,0.0
3259,issue_6,,0.0
3260,issue_6,,0.0
3261,issue_6,,0.0
3262,issue_6,,0.0
3264,issue_6,,0.0
3272,issue_6,,0.0
3275,issue_6,,0.0
3302,issue_6,,0.0
3316,issue_6,,0.0
3319,issue_6,,0.0
3322,issue_6,,0.0
3323,issue_6,,0.0
3327,issue_6,,0.0
3328,issue_6,,0.0
3329,issue_6,,0.0
3335,issue_6,,0.0
3336,issue_6,,0.0
3338,issue_6,,0.0
3339,issue_6,,0.0
3353,issue_6,,0.0
3354,issue_6,,0.0
3355,issue_6,,0.0
3356,issue_6,,0.0
3357,issue_6,,0.0
3397,issue_6,,0.0
3400,issue_6,,0.0
3401,issue_6,,0.0
3403,issue_6,,0.0
3404,issue_6,,0.0
3405,issue_6,,0.0
3406,issue_6,,0.0
3407,issue_6,,0.0
3409,issue_6,,0.0
3412,issue_6,,0.0
3413,issue_6,,0.0
3414,issue_6,,0.0
3417,issue_6,,0.0
3419,issue_6,,0.0
3420,issue_6,,0.0
3424,issue_6,,0.0
3425,issue_6,,0.0
3426,issue_6,,0.0
3427,issue_6,,0.0
3430,issue_6,,0.0
3432,issue_6,,0.0
3433,issue_6,,0.0
3440,issue_6,,0.0
3441,issue_6,,0.0
3443,issue_6,,0.0
3445,issue_6,,0.0
3449,issue_6,,0.0
3464,issue_6,,0.0
3469,issue_6,,0.0
3,issue_1,,0.0526
16,issue_1,Jinkis_Entredichos_1,0.0526
17,issue_1,Jinkis_Entredichos_1,0.0526
20,issue_1,Jinkis_Entredichos_1,0.0526
23,issue_1,Jinkis_Entredichos_1,0.0526
24,issue_1,Grüner_Entredichos_1,0.0526
40,issue_1,Gusmán_Entredichos_1,0.0526
46,issue_1,Gusmán_Entredichos_1,0.0526
51,issue_1,Gusmán_Entredichos_1,0.0526
56,issue_1,,0.0526
57,issue_1,,0.0526
60,issue_1,,0.0526
63,issue_1,,0.0526
66,issue_1,,0.0526
67,issue_1,,0.0526
70,issue_1,,0.0526
75,issue_1,,0.0526
77,issue_1,,0.0526
79,issue_1,,0.0526
82,issue_1,,0.0526
88,issue_1,,0.0526
92,issue_1,,0.0526
100,issue_1,,0.0526
102,issue_1,,0.0526
105,issue_1,,0.0526
114,issue_1,,0.0526
119,issue_1,,0.0526
123,issue_1,,0.0526
138,issue_1,,0.0526
148,issue_1,,0.0526
157,issue_1,,0.0526
162,issue_1,,0.0526
165,issue_1,,0.0526
169,issue_1,,0.0526
178,issue_1,,0.0526
186,issue_1,,0.0526
192,issue_1,,0.0526
193,issue_1,,0.0526
196,issue_1,,0.0526
198,issue_1,,0.0526
200,issue_1,,0.0526
201,issue_1,,0.0526
205,issue_1,,0.0526
206,issue_1,,0.0526
207,issue_1,,0.0526
211,issue_1,,0.0526
212,issue_1,,0.0526
218,issue_1,,0.0526
223,issue_1,,0.0526
230,issue_1,,0.0526
231,issue_1,,0.0526
232,issue_1,,0.0526
233,issue_1,,0.0526
236,issue_1,,0.0526
237,issue_1,,0.0526
240,issue_1,,0.0526
242,issue_1,,0.0526
247,issue_1,,0.0526
250,issue_1,,0.0526
253,issue_1,,0.0526
254,issue_1,,0.0526
257,issue_1,,0.0526
259,issue_1,,0.0526
260,issue_1,,0.0526
262,issue_1,,0.0526
265,issue_1,,0.0526
268,issue_1,,0.0526
282,issue_1,,0.0526
286,issue_1,,0.0526
290,issue_1,,0.0526
292,issue_1,,0.0526
298,issue_1,,0.0526
299,issue_1,,0.0526
300,issue_1,,0.0526
307,issue_1,,0.0526
326,issue_1,,0.0526
327,issue_1,,0.0526
332,issue_1,,0.0526
335,issue_1,,0.0526
340,issue_1,,0.0526
350,issue_1,,0.0526
354,issue_1,,0.0526
359,issue_1,,0.0526
360,issue_1,,0.0526
363,issue_1,,0.0526
364,issue_1,,0.0526
367,issue_1,,0.0526
368,issue_1,,0.0526
369,issue_1,,0.0526
370,issue_1,,0.0526
371,issue_1,,0.0526
372,issue_1,,0.0526
373,issue_1,,0.0526
379,issue_1,,0.0526
384,issue_1,,0.0526
385,issue_1,,0.0526
388,issue_1,,0.0526
390,issue_1,,0.0526
406,issue_1,,0.0526
419,issue_1,,0.0526
424,issue_1,,0.0526
426,issue_1,bloy_texto_citado,0.0526
432,issue_1,bloy_texto_citado,0.0526
434,issue_1,bloy_texto_citado,0.0526
435,issue_1,bloy_texto_citado,0.0526
436,issue_1,bloy_texto_citado,0.0526
439,issue_1,bloy_texto_citado,0.0526
440,issue_1,bloy_texto_citado,0.0526
441,issue_1,bloy_texto_citado,0.0526
442,issue_1,bloy_texto_citado,0.0526
446,issue_1,bloy_texto_citado,0.0526
448,issue_1,bloy_texto_citado,0.0526
449,issue_1,bloy_texto_citado,0.0526
452,issue_1,bloy_texto_citado,0.0526
455,issue_1,bloy_texto_citado,0.0526
456,issue_1,bloy_texto_citado,0.0526
460,issue_1,bloy_texto_citado,0.0526
464,issue_1,bloy_texto_citado,0.0526
466,issue_1,bloy_texto_citado,0.0526
469,issue_1,bloy_texto_citado,0.0526
472,issue_1,bloy_texto_citado,0.0526
476,issue_1,bloy_texto_citado,0.0526
480,issue_1,bloy_texto_citado,0.0526
483,issue_1,bloy_texto_citado,0.0526
484,issue_1,bloy_texto_citado,0.0526
494,issue_1,bloy_texto_citado,0.0526
496,issue_1,bloy_texto_citado,0.0526
501,issue_1,bloy_texto_citado,0.0526
503,issue_1,bloy_texto_citado,0.0526
515,issue_1,bloy_texto_citado,0.0526
517,issue_1,bloy_texto_citado,0.0526
521,issue_1,bloy_texto_citado,0.0526
525,issue_1,bloy_texto_citado,0.0526
528,issue_1,bloy_texto_citado,0.0526
533,issue_1,bloy_texto_citado,0.0526
535,issue_1,bloy_texto_citado,0.0526
536,issue_1,bloy_texto_citado,0.0526
538,issue_1,bloy_texto_citado,0.0526
546,issue_1,bloy_texto_citado,0.0526
557,issue_1,bloy_texto_citado,0.0526
560,issue_1,bloy_texto_citado,0.0526
565,issue_1,bloy_texto_citado,0.0526
570,issue_1,bloy_texto_citado,0.0526
572,issue_1,bloy_texto_citado,0.0526
573,issue_1,bloy_texto_citado,0.0526
581,issue_1,bloy_texto_citado,0.0526
588,issue_1,bloy_texto_citado,0.0526
590,issue_1,bloy_texto_citado,0.0526
592,issue_1,bloy_texto_citado,0.0526
600,issue_1,bloy_texto_citado,0.0526
622,issue_1,bloy_texto_citado,0.0526
626,issue_1,bloy_texto_citado,0.0526
629,issue_1,bloy_texto_citado,0.0526
630,issue_1,bloy_texto_citado,0.0526
631,issue_1,bloy_texto_citado,0.0526
632,issue_1,bloy_texto_citado,0.0526
633,issue_1,bloy_texto_citado,0.0526
645,issue_1,bloy_texto_citado,0.0526
646,issue_1,bloy_texto_citado,0.0526
653,issue_1,bloy_texto_citado,0.0526
658,issue_1,bloy_texto_citado,0.0526
659,issue_1,bloy_texto_citado,0.0526
662,issue_1,bloy_texto_citado,0.0526
667,issue_1,bloy_texto_citado,0.0526
670,issue_1,bloy_texto_citado,0.0526
671,issue_1,bloy_texto_citado,0.0526
672,issue_1,bloy_texto_citado,0.0526
677,issue_1,bloy_texto_citado,0.0526
685,issue_1,bloy_texto_citado,0.0526
689,issue_1,bloy_texto_citado,0.0526
698,issue_1,bloy_texto_citado,0.0526
702,issue_1,bloy_texto_citado,0.0526
704,issue_1,bloy_texto_citado,0.0526
705,issue_1,bloy_texto_citado,0.0526
706,issue_1,bloy_texto_citado,0.0526
709,issue_1,bloy_texto_citado,0.0526
710,issue_1,bloy_texto_citado,0.0526
717,issue_1,bloy_texto_citado,0.0526
718,issue_1,bloy_texto_citado,0.0526
719,issue_1,bloy_texto_citado,0.0526
720,issue_1,bloy_texto_citado,0.0526
726,issue_1,bloy_texto_citado,0.0526
727,issue_1,bloy_texto_citado,0.0526
729,issue_1,bloy_texto_citado,0.0526
731,issue_1,bloy_texto_citado,0.0526
733,issue_1,bloy_texto_citado,0.0526
735,issue_1,bloy_texto_citado,0.0526
737,issue_1,bloy_texto_citado,0.0526
741,issue_1,bloy_texto_citado,0.0526
742,issue_1,bloy_texto_citado,0.0526
746,issue_1,bloy_texto_citado,0.0526
748,issue_1,bloy_texto_citado,0.0526
751,issue_1,bloy_texto_citado,0.0526
756,issue_1,bloy_texto_citado,0.0526
757,issue_1,bloy_texto_citado,0.0526
763,issue_1,bloy_texto_citado,0.0526
766,issue_1,bloy_texto_citado,0.0526
768,issue_1,bloy_texto_citado,0.0526
775,issue_1,bloy_texto_citado,0.0526
791,issue_1,bloy_texto_citado,0.0526
794,issue_1,bloy_texto_citado,0.0526
799,issue_1,bloy_texto_citado,0.0526
803,issue_1,bloy_texto_citado,0.0526
804,issue_1,bloy_texto_citado,0.0526
805,issue_1,bloy_texto_citado,0.0526
808,issue_1,bloy_texto_citado,0.0526
809,issue_1,bloy_texto_citado,0.0526
810,issue_1,bloy_texto_citado,0.0526
812,issue_1,bloy_texto_citado,0.0526
815,issue_1,bloy_texto_citado,0.0526
821,issue_1,bloy_texto_citado,0.0526
822,issue_1,bloy_texto_citado,0.0526
831,issue_1,bloy_texto_citado,0.0526
832,issue_1,bloy_texto_citado,0.0526
834,issue_1,bloy_texto_citado,0.0526
845,issue_1,bloy_texto_citado,0.0526
847,issue_1,bloy_texto_citado,0.0526
858,issue_1,bloy_texto_citado,0.0526
859,issue_1,bloy_texto_citado,0.0526
861,issue_1,bloy_texto_citado,0.0526
866,issue_1,,0.0526
869,issue_1,zola_texto_citado,0.0526
871,issue_1,zola_texto_citado,0.0526
875,issue_1,zola_texto_citado,0.0526
876,issue_1,zola_texto_citado,0.0526
881,issue_1,zola_texto_citado,0.0526
883,issue_1,zola_texto_citado,0.0526
884,issue_1,zola_texto_citado,0.0526
886,issue_1,zola_texto_citado,0.0526
889,issue_1,zola_texto_citado,0.0526
891,issue_1,zola_texto_citado,0.0526
892,issue_1,zola_texto_citado,0.0526
901,issue_1,zola_texto_citado,0.0526
907,issue_1,zola_texto_citado,0.0526
921,issue_1,,0.0526
922,issue_1,,0.0526
923,issue_1,,0.0526
930,issue_1,,0.0526
936,issue_1,,0.0526
958,issue_1,,0.0526
959,issue_1,,0.0526
961,issue_1,,0.0526
962,issue_1,,0.0526
966,issue_1,,0.0526
973,issue_1,,0.0526
976,issue_1,,0.0526
979,issue_1,,0.0526
991,issue_1,,0.0526
993,issue_1,,0.0526
995,issue_1,,0.0526
1005,issue_1,,0.0526
1007,issue_1,,0.0526
1013,issue_1,,0.0526
1018,issue_1,,0.0526
1019,issue_1,,0.0526
1020,issue_1,,0.0526
1024,issue_1,,0.0526
1031,issue_1,,0.0526
1032,issue_1,,0.0526
1042,issue_1,,0.0526
1045,issue_1,molloy_dario,0.0526
1047,issue_1,molloy_dario,0.0526
1056,issue_1,molloy_dario,0.0526
1058,issue_1,molloy_dario,0.0526
1060,issue_1,molloy_dario,0.0526
1067,issue_1,molloy_dario,0.0526
1070,issue_1,molloy_dario,0.0526
1073,issue_1,molloy_dario,0.0526
1074,issue_1,molloy_dario,0.0526
1076,issue_1,molloy_dario,0.0526
1085,issue_1,,0.0526
1087,issue_1,,0.0526
1093,issue_1,,0.0526
1096,issue_1,,0.0526
1102,issue_1,,0.0526
1105,issue_1,,0.0526
1111,issue_1,,0.0526
1114,issue_1,,0.0526
1124,issue_1,,0.0526
1125,issue_1,,0.0526
1144,issue_1,,0.0526
1145,issue_1,,0.0526
1155,issue_1,,0.0526
1157,issue_1,,0.0526
1161,issue_1,,0.0526
1162,issue_1,,0.0526
1163,issue_1,,0.0526
1171,issue_1,,0.0526
1176,issue_1,,0.0526
1180,issue_1,,0.0526
1183,issue_1,,0.0526
1185,issue_1,,0.0526
1193,issue_2,sitio_entredicho_2,0.0526
1195,issue_2,sitio_entredicho_2,0.0526
1207,issue_2,sitio_entredicho_2,0.0526
1209,issue_2,sitio_entredicho_2,0.0526
1210,issue_2,sitio_entredicho_2,0.0526
1215,issue_2,sitio_entredicho_2,0.0526
1216,issue_2,sitio_entredicho_2,0.0526
1222,issue_2,sitio_entredicho_2,0.0526
1224,issue_2,sitio_entredicho_2,0.0526
1226,issue_2,sitio_entredicho_2,0.0526
1228,issue_2,sitio_entredicho_2,0.0526
1233,issue_2,,0.0526
1238,issue_2,,0.0526
1244,issue_2,,0.0526
1252,issue_2,,0.0526
1261,issue_2,,0.0526
1263,issue_2,,0.0526
1268,issue_2,,0.0526
1275,issue_2,,0.0526
1281,issue_2,,0.0526
1282,issue_2,,0.0526
1293,issue_2,,0.0526
1295,issue_2,,0.0526
1297,issue_2,,0.0526
1303,issue_2,,0.0526
1308,issue_2,,0.0526
1311,issue_2,,0.0526
1313,issue_2,,0.0526
1317,issue_2,,0.0526
1319,issue_2,,0.0526
1320,issue_2,,0.0526
1322,issue_2,,0.0526
1323,issue_2,,0.0526
1324,issue_2,,0.0526
1326,issue_2,,0.0526
1327,issue_2,,0.0526
1333,issue_2,,0.0526
1335,issue_2,,0.0526
1337,issue_2,,0.0526
1339,issue_2,,0.0526
1344,issue_2,,0.0526
1350,issue_2,,0.0526
1352,issue_2,,0.0526
1355,issue_2,,0.0526
1356,issue_2,,0.0526
1365,issue_2,,0.0526
1366,issue_2,,0.0526
1368,issue_2,,0.0526
1369,issue_2,,0.0526
1370,issue_2,,0.0526
1371,issue_2,,0.0526
1372,issue_2,,0.0526
1376,issue_2,,0.0526
1378,issue_2,,0.0526
1385,issue_2,,0.0526
1390,issue_2,,0.0526
1395,issue_2,,0.0526
1399,issue_2,,0.0526
1402,issue_2,,0.0526
1403,issue_2,,0.0526
1407,issue_2,,0.0526
1411,issue_2,,0.0526
1412,issue_2,,0.0526
1414,issue_2,,0.0526
1415,issue_2,,0.0526
1416,issue_2,,0.0526
1420,issue_2,,0.0526
1421,issue_2,,0.0526
1425,issue_2,,0.0526
1433,issue_2,,0.0526
1445,issue_2,,0.0526
1451,issue_2,,0.0526
1454,issue_2,,0.0526
1458,issue_2,,0.0526
1459,issue_2,,0.0526
1461,issue_2,,0.0526
1469,issue_2,,0.0526
1470,issue_2,,0.0526
1472,issue_2,,0.0526
1482,issue_2,,0.0526
1484,issue_2,,0.0526
1485,issue_2,,0.0526
1486,issue_2,,0.0526
1493,issue_2,,0.0526
1494,issue_2,,0.0526
1500,issue_2,,0.0526
1501,issue_2,,0.0526
1505,issue_2,,0.0526
1508,issue_2,,0.0526
1511,issue_2,,0.0526
1512,issue_2,,0.0526
1514,issue_2,,0.0526
1518,issue_2,,0.0526
1519,issue_2,,0.0526
1525,issue_2,,0.0526
1532,issue_2,,0.0526
1545,issue_2,,0.0526
1550,issue_2,,0.0526
1558,issue_2,,0.0526
1562,issue_2,,0.0526
1563,issue_2,,0.0526
1575,issue_2,,0.0526
1580,issue_2,,0.0526
1583,issue_2,,0.0526
1595,issue_2,,0.0526
1597,issue_2,,0.0526
1600,issue_2,,0.0526
1604,issue_2,,0.0526
1608,issue_2,,0.0526
1617,issue_2,,0.0526
1619,issue_2,,0.0526
1621,issue_2,,0.0526
1623,issue_2,,0.0526
1625,issue_2,,0.0526
1633,issue_2,,0.0526
1642,issue_2,,0.0526
1647,issue_2,,0.0526
1651,issue_2,,0.0526
1652,issue_2,,0.0526
1655,issue_2,,0.0526
1656,issue_2,,0.0526
1660,issue_2,,0.0526
1662,issue_2,,0.0526
1668,issue_2,,0.0526
1676,issue_3,localización_3,0.0526
1680,issue_3,,0.0526
1683,issue_3,,0.0526
1691,issue_3,,0.0526
1696,issue_3,,0.0526
1700,issue_3,,0.0526
1702,issue_3,,0.0526
1703,issue_3,,0.0526
1708,issue_3,,0.0526
1710,issue_3,,0.0526
1713,issue_3,,0.0526
1716,issue_3,,0.0526
1719,issue_3,,0.0526
1723,issue_3,,0.0526
1724,issue_3,,0.0526
1728,issue_3,,0.0526
1730,issue_3,,0.0526
1733,issue_3,,0.0526
1734,issue_3,,0.0526
1741,issue_3,,0.0526
1742,issue_3,,0.0526
1743,issue_3,,0.0526
1744,issue_3,,0.0526
1746,issue_3,,0.0526
1748,issue_3,,0.0526
1749,issue_3,,0.0526
1753,issue_3,,0.0526
1754,issue_3,,0.0526
1757,issue_3,,0.0526
1759,issue_3,,0.0526
1763,issue_3,,0.0526
1766,issue_3,,0.0526
1773,issue_3,,0.0526
1774,issue_3,,0.0526
1778,issue_3,,0.0526
1780,issue_3,,0.0526
1781,issue_3,,0.0526
1783,issue_3,,0.0526
1793,issue_3,,0.0526
1795,issue_3,,0.0526
1801,issue_3,,0.0526
1804,issue_3,,0.0526
1808,issue_3,,0.0526
1813,issue_3,,0.0526
1814,issue_3,,0.0526
1816,issue_3,,0.0526
1819,issue_3,,0.0526
1825,issue_3,,0.0526
1826,issue_3,,0.0526
1836,issue_3,,0.0526
1842,issue_3,,0.0526
1850,issue_3,,0.0526
1865,issue_3,,0.0526
1866,issue_3,,0.0526
1868,issue_3,,0.0526
1869,issue_3,,0.0526
1871,issue_3,,0.0526
1882,issue_3,,0.0526
1883,issue_3,,0.0526
1886,issue_3,,0.0526
1888,issue_3,,0.0526
1891,issue_3,,0.0526
1893,issue_3,,0.0526
1897,issue_3,,0.0526
1902,issue_3,,0.0526
1903,issue_3,,0.0526
1909,issue_3,,0.0526
1910,issue_3,,0.0526
1912,issue_3,,0.0526
1919,issue_3,,0.0526
1931,issue_3,,0.0526
1938,issue_3,,0.0526
1945,issue_3,,0.0526
1947,issue_3,,0.0526
1948,issue_3,,0.0526
1949,issue_3,,0.0526
1950,issue_3,,0.0526
1956,issue_3,,0.0526
1960,issue_3,,0.0526
1962,issue_3,,0.0526
1966,issue_3,,0.0526
1967,issue_3,,0.0526
1973,issue_3,,0.0526
1980,issue_3,,0.0526
1982,issue_3,,0.0526
1988,issue_3,,0.0526
1989,issue_3,,0.0526
1991,issue_3,,0.0526
1992,issue_3,,0.0526
1995,issue_3,,0.0526
2002,issue_3,,0.0526
2004,issue_3,,0.0526
2007,issue_3,,0.0526
2010,issue_3,,0.0526
2014,issue_3,,0.0526
2018,issue_3,,0.0526
2021,issue_3,,0.0526
2025,issue_3,,0.0526
2026,issue_3,,0.0526
2028,issue_3,,0.0526
2030,issue_3,,0.0526
2031,issue_3,,0.0526
2033,issue_3,,0.0526
2034,issue_3,,0.0526
2036,issue_3,,0.0526
2040,issue_3,,0.0526
2041,issue_3,,0.0526
2044,issue_3,,0.0526
2047,issue_3,,0.0526
2049,issue_3,,0.0526
2056,issue_3,,0.0526
2057,issue_3,,0.0526
2059,issue_3,,0.0526
2060,issue_3,,0.0526
2075,issue_3,,0.0526
2078,issue_3,,0.0526
2085,issue_3,,0.0526
2091,issue_3,,0.0526
2098,issue_3,,0.0526
2105,issue_3,,0.0526
2113,issue_3,,0.0526
2123,issue_3,,0.0526
2126,issue_3,,0.0526
2128,issue_3,,0.0526
2129,issue_3,,0.0526
2131,issue_3,,0.0526
2133,issue_3,,0.0526
2138,issue_3,,0.0526
2145,issue_3,,0.0526
2148,issue_3,,0.0526
2153,issue_3,,0.0526
2154,issue_3,,0.0526
2155,issue_3,,0.0526
2160,issue_3,,0.0526
2162,issue_3,,0.0526
2163,issue_3,,0.0526
2166,issue_3,,0.0526
2172,issue_3,,0.0526
2175,issue_3,,0.0526
2177,issue_3,,0.0526
2194,issue_3,,0.0526
2197,issue_3,,0.0526
2199,issue_3,,0.0526
2202,issue_3,,0.0526
2204,issue_3,,0.0526
2213,issue_3,,0.0526
2230,issue_3,,0.0526
2232,issue_3,,0.0526
2237,issue_3,,0.0526
2239,issue_3,,0.0526
2240,issue_3,,0.0526
2242,issue_3,,0.0526
2247,issue_3,,0.0526
2248,issue_3,,0.0526
2249,issue_3,,0.0526
2254,issue_3,,0.0526
2257,issue_3,,0.0526
2262,issue_3,,0.0526
2264,issue_3,,0.0526
2265,issue_3,,0.0526
2267,issue_3,,0.0526
2273,issue_3,,0.0526
2277,issue_3,,0.0526
2283,issue_3,,0.0526
2285,issue_3,,0.0526
2287,issue_3,,0.0526
2292,issue_3,,0.0526
2297,issue_3,,0.0526
2298,issue_3,,0.0526
2299,issue_3,,0.0526
2300,issue_3,,0.0526
2302,issue_3,,0.0526
2304,issue_3,,0.0526
2307,issue_3,,0.0526
2309,issue_3,,0.0526
2332,issue_3,,0.0526
2334,issue_3,,0.0526
2340,issue_3,,0.0526
2344,issue_3,,0.0526
2345,issue_3,,0.0526
2347,issue_3,,0.0526
2354,issue_4-5,sitio_entredichos_4-5,0.0526
2355,issue_4-5,sitio_entredichos_4-5,0.0526
2356,issue_4-5,sitio_entredichos_4-5,0.0526
2358,issue_4-5,sitio_entredichos_4-5,0.0526
2361,issue_4-5,sitio_entredichos_4-5,0.0526
2365,issue_4-5,sitio_entredichos_4-5,0.0526
2367,issue_4-5,sitio_entredichos_4-5,0.0526
2370,issue_4-5,,0.0526
2380,issue_4-5,,0.0526
2382,issue_4-5,,0.0526
2387,issue_4-5,,0.0526
2399,issue_4-5,,0.0526
2409,issue_4-5,,0.0526
2413,issue_4-5,,0.0526
2415,issue_4-5,,0.0526
2418,issue_4-5,,0.0526
2420,issue_4-5,,0.0526
2427,issue_4-5,,0.0526
2429,issue_4-5,,0.0526
2431,issue_4-5,,0.0526
2439,issue_4-5,,0.0526
2440,issue_4-5,,0.0526
2443,issue_4-5,,0.0526
2450,issue_4-5,,0.0526
2455,issue_4-5,,0.0526
2456,issue_4-5,,0.0526
2460,issue_4-5,,0.0526
2462,issue_4-5,,0.0526
2464,issue_4-5,,0.0526
2466,issue_4-5,,0.0526
2467,issue_4-5,,0.0526
2472,issue_4-5,,0.0526
2473,issue_4-5,,0.0526
2476,issue_4-5,,0.0526
2481,issue_4-5,,0.0526
2482,issue_4-5,,0.0526
2483,issue_4-5,,0.0526
2486,issue_4-5,,0.0526
2495,issue_4-5,,0.0526
2496,issue_4-5,,0.0526
2498,issue_4-5,,0.0526
2506,issue_4-5,,0.0526
2516,issue_4-5,,0.0526
2521,issue_4-5,,0.0526
2526,issue_4-5,,0.0526
2527,issue_4-5,,0.0526
2531,issue_4-5,,0.0526
2533,issue_4-5,,0.0526
2536,issue_4-5,,0.0526
2542,issue_4-5,,0.0526
2543,issue_4-5,,0.0526
2545,issue_4-5,,0.0526
2547,issue_4-5,,0.0526
2548,issue_4-5,,0.0526
2554,issue_4-5,,0.0526
2556,issue_4-5,,0.0526
2563,issue_4-5,,0.0526
2567,issue_4-5,,0.0526
2575,issue_4-5,,0.0526
2576,issue_4-5,,0.0526
2579,issue_4-5,,0.0526
2585,issue_4-5,,0.0526
2587,issue_4-5,,0.0526
2588,issue_4-5,,0.0526
2590,issue_4-5,,0.0526
2594,issue_4-5,,0.0526
2595,issue_4-5,,0.0526
2599,issue_4-5,,0.0526
2602,issue_4-5,,0.0526
2606,issue_4-5,,0.0526
2610,issue_4-5,,0.0526
2615,issue_4-5,,0.0526
2617,issue_4-5,,0.0526
2623,issue_4-5,,0.0526
2628,issue_4-5,,0.0526
2633,issue_4-5,,0.0526
2639,issue_4-5,,0.0526
2640,issue_4-5,,0.0526
2651,issue_4-5,,0.0526
2652,issue_4-5,,0.0526
2659,issue_4-5,,0.0526
2660,issue_4-5,,0.0526
2667,issue_4-5,,0.0526
2674,issue_4-5,,0.0526
2675,issue_4-5,,0.0526
2676,issue_4-5,,0.0526
2687,issue_4-5,,0.0526
2689,issue_4-5,,0.0526
2690,issue_4-5,,0.0526
2691,issue_4-5,,0.0526
2694,issue_4-5,,0.0526
2696,issue_4-5,,0.0526
2697,issue_4-5,,0.0526
2706,issue_4-5,,0.0526
2710,issue_4-5,,0.0526
2713,issue_4-5,,0.0526
2722,issue_4-5,,0.0526
2735,issue_4-5,,0.0526
2745,issue_4-5,,0.0526
2748,issue_4-5,,0.0526
2774,issue_4-5,,0.0526
2788,issue_4-5,,0.0526
