row,issue,div_id,neigh_jaccard
2790,issue_4-5,,0.0526
2791,issue_4-5,,0.0526
2793,issue_4-5,,0.0526
2794,issue_4-5,,0.0526
2802,issue_4-5,,0.0526
2804,issue_4-5,,0.0526
2806,issue_4-5,,0.0526
2814,issue_4-5,,0.0526
2821,issue_4-5,,0.0526
2826,issue_4-5,,0.0526
2830,issue_4-5,,0.0526
2831,issue_4-5,,0.0526
2832,issue_4-5,,0.0526
2837,issue_4-5,,0.0526
2853,issue_4-5,,0.0526
2856,issue_4-5,,0.0526
2882,issue_4-5,,0.0526
2885,issue_4-5,,0.0526
2886,issue_4-5,,0.0526
2887,issue_4-5,,0.0526
2888,issue_4-5,,0.0526
2890,issue_4-5,,0.0526
2892,issue_4-5,,0.0526
2895,issue_4-5,,0.0526
2900,issue_4-5,,0.0526
2912,issue_4-5,,0.0526
2917,issue_4-5,,0.0526
2918,issue_4-5,,0.0526
2922,issue_4-5,,0.0526
2924,issue_4-5,,0.0526
2925,issue_4-5,,0.0526
2931,issue_4-5,,0.0526
2934,issue_4-5,,0.0526
2937,issue_4-5,,0.0526
2938,issue_4-5,,0.0526
2947,issue_4-5,,0.0526
2952,issue_4-5,,0.0526
2969,issue_4-5,,0.0526
2980,issue_4-5,,0.0526
2982,issue_4-5,,0.0526
2983,issue_4-5,,0.0526
2984,issue_4-5,,0.0526
2987,issue_4-5,,0.0526
2990,issue_4-5,,0.0526
2992,issue_4-5,,0.0526
2999,issue_4-5,,0.0526
3008,issue_4-5,,0.0526
3022,issue_6,Entredichos_6,0.0526
3023,issue_6,Entredichos_6,0.0526
3025,issue_6,Entredichos_6,0.0526
3026,issue_6,Entredichos_6,0.0526
3027,issue_6,Entredichos_6,0.0526
3028,issue_6,Entredichos_6,0.0526
3031,issue_6,Entredichos_6,0.0526
3037,issue_6,,0.0526
3038,issue_6,,0.0526
3040,issue_6,,0.0526
3042,issue_6,,0.0526
3045,issue_6,,0.0526
3046,issue_6,,0.0526
3058,issue_6,,0.0526
3059,issue_6,,0.0526
3064,issue_6,,0.0526
3066,issue_6,,0.0526
3069,issue_6,,0.0526
3071,issue_6,,0.0526
3091,issue_6,,0.0526
3103,issue_6,,0.0526
3105,issue_6,,0.0526
3107,issue_6,,0.0526
3115,issue_6,,0.0526
3122,issue_6,,0.0526
3125,issue_6,,0.0526
3126,issue_6,,0.0526
3136,issue_6,,0.0526
3144,issue_6,,0.0526
3149,issue_6,,0.0526
3152,issue_6,,0.0526
3155,issue_6,,0.0526
3157,issue_6,,0.0526
3158,issue_6,,0.0526
3160,issue_6,,0.0526
3161,issue_6,,0.0526
3162,issue_6,,0.0526
3170,issue_6,,0.0526
3171,issue_6,,0.0526
3172,issue_6,,0.0526
3196,issue_6,,0.0526
3209,issue_6,,0.0526
3217,issue_6,,0.0526
3231,issue_6,,0.0526
3240,issue_6,,0.0526
3244,issue_6,,0.0526
3246,issue_6,,0.0526
3249,issue_6,,0.0526
3253,issue_6,,0.0526
3257,issue_6,,0.0526
3258,issue_6,,0.0526
3263,issue_6,,0.0526
3265,issue_6,,0.0526
3267,issue_6,,0.0526
3270,issue_6,,0.0526
3276,issue_6,,0.0526
3278,issue_6,,0.0526
3283,issue_6,,0.0526
3289,issue_6,,0.0526
3292,issue_6,,0.0526
3305,issue_6,,0.0526
3306,issue_6,,0.0526
3308,issue_6,,0.0526
3311,issue_6,,0.0526
3314,issue_6,,0.0526
3325,issue_6,,0.0526
3326,issue_6,,0.0526
3333,issue_6,,0.0526
3334,issue_6,,0.0526
3337,issue_6,,0.0526
3342,issue_6,,0.0526
3347,issue_6,,0.0526
3349,issue_6,,0.0526
3358,issue_6,,0.0526
3370,issue_6,,0.0526
3380,issue_6,,0.0526
3398,issue_6,,0.0526
3399,issue_6,,0.0526
3402,issue_6,,0.0526
3408,issue_6,,0.0526
3410,issue_6,,0.0526
3411,issue_6,,0.0526
3415,issue_6,,0.0526
3422,issue_6,,0.0526
3423,issue_6,,0.0526
3428,issue_6,,0.0526
3429,issue_6,,0.0526
3439,issue_6,,0.0526
3444,issue_6,,0.0526
3446,issue_6,,0.0526
3447,issue_6,,0.0526
3451,issue_6,,0.0526
3456,issue_6,,0.0526
3457,issue_6,,0.0526
3463,issue_6,,0.0526
3465,issue_6,,0.0526
3466,issue_6,,0.0526
3473,issue_6,,0.0526
3475,issue_6,,0.0526
5,issue_1,Jinkis_Entredichos_1,0.1111
9,issue_1,Jinkis_Entredichos_1,0.1111
22,issue_1,Jinkis_Entredichos_1,0.1111
25,issue_1,Grüner_Entredichos_1,0.1111
28,issue_1,Grüner_Entredichos_1,0.1111
29,issue_1,Grüner_Entredichos_1,0.1111
30,issue_1,Grüner_Entredichos_1,0.1111
34,issue_1,Grüner_Entredichos_1,0.1111
37,issue_1,Gusmán_Entredichos_1,0.1111
41,issue_1,Gusmán_Entredichos_1,0.1111
43,issue_1,Gusmán_Entredichos_1,0.1111
47,issue_1,Gusmán_Entredichos_1,0.1111
54,issue_1,,0.1111
62,issue_1,,0.1111
64,issue_1,,0.1111
86,issue_1,,0.1111
89,issue_1,,0.1111
98,issue_1,,0.1111
103,issue_1,,0.1111
130,issue_1,,0.1111
131,issue_1,,0.1111
133,issue_1,,0.1111
141,issue_1,,0.1111
160,issue_1,,0.1111
164,issue_1,,0.1111
168,issue_1,,0.1111
172,issue_1,,0.1111
177,issue_1,,0.1111
185,issue_1,,0.1111
188,issue_1,,0.1111
191,issue_1,,0.1111
194,issue_1,,0.1111
195,issue_1,,0.1111
202,issue_1,,0.1111
234,issue_1,,0.1111
244,issue_1,,0.1111
248,issue_1,,0.1111
249,issue_1,,0.1111
272,issue_1,,0.1111
274,issue_1,,0.1111
289,issue_1,,0.1111
310,issue_1,,0.1111
317,issue_1,,0.1111
320,issue_1,,0.1111
341,issue_1,,0.1111
347,issue_1,,0.1111
357,issue_1,,0.1111
358,issue_1,,0.1111
365,issue_1,,0.1111
366,issue_1,,0.1111
423,issue_1,,0.1111
428,issue_1,bloy_texto_citado,0.1111
450,issue_1,bloy_texto_citado,0.1111
454,issue_1,bloy_texto_citado,0.1111
473,issue_1,bloy_texto_citado,0.1111
474,issue_1,bloy_texto_citado,0.1111
479,issue_1,bloy_texto_citado,0.1111
487,issue_1,bloy_texto_citado,0.1111
490,issue_1,bloy_texto_citado,0.1111
491,issue_1,bloy_texto_citado,0.1111
493,issue_1,bloy_texto_citado,0.1111
548,issue_1,bloy_texto_citado,0.1111
563,issue_1,bloy_texto_citado,0.1111
578,issue_1,bloy_texto_citado,0.1111
585,issue_1,bloy_texto_citado,0.1111
593,issue_1,bloy_texto_citado,0.1111
609,issue_1,bloy_texto_citado,0.1111
636,issue_1,bloy_texto_citado,0.1111
683,issue_1,bloy_texto_citado,0.1111
690,issue_1,bloy_texto_citado,0.1111
699,issue_1,bloy_texto_citado,0.1111
711,issue_1,bloy_texto_citado,0.1111
716,issue_1,bloy_texto_citado,0.1111
745,issue_1,bloy_texto_citado,0.1111
747,issue_1,bloy_texto_citado,0.1111
797,issue_1,bloy_texto_citado,0.1111
826,issue_1,bloy_texto_citado,0.1111
849,issue_1,bloy_texto_citado,0.1111
851,issue_1,bloy_texto_citado,0.1111
854,issue_1,bloy_texto_citado,0.1111
857,issue_1,bloy_texto_citado,0.1111
873,issue_1,zola_texto_citado,0.1111
878,issue_1,zola_texto_citado,0.1111
880,issue_1,zola_texto_citado,0.1111
882,issue_1,zola_texto_citado,0.1111
890,issue_1,zola_texto_citado,0.1111
904,issue_1,zola_texto_citado,0.1111
908,issue_1,zola_texto_citado,0.1111
918,issue_1,,0.1111
940,issue_1,,0.1111
957,issue_1,,0.1111
982,issue_1,,0.1111
984,issue_1,,0.1111
985,issue_1,,0.1111
992,issue_1,,0.1111
1025,issue_1,,0.1111
1055,issue_1,molloy_dario,0.1111
1066,issue_1,molloy_dario,0.1111
1068,issue_1,molloy_dario,0.1111
1069,issue_1,molloy_dario,0.1111
1077,issue_1,molloy_dario,0.1111
1082,issue_1,molloy_dario,0.1111
1084,issue_1,,0.1111
1091,issue_1,,0.1111
1098,issue_1,,0.1111
1099,issue_1,,0.1111
1101,issue_1,,0.1111
1103,issue_1,,0.1111
1109,issue_1,,0.1111
1137,issue_1,,0.1111
1138,issue_1,,0.1111
1143,issue_1,,0.1111
1148,issue_1,,0.1111
1149,issue_1,,0.1111
1167,issue_1,,0.1111
1168,issue_1,,0.1111
1170,issue_1,,0.1111
1178,issue_1,,0.1111
1181,issue_1,,0.1111
1191,issue_2,sitio_entredicho_2,0.1111
1197,issue_2,sitio_entredicho_2,0.1111
1198,issue_2,sitio_entredicho_2,0.1111
1214,issue_2,sitio_entredicho_2,0.1111
1229,issue_2,sitio_entredicho_2,0.1111
1234,issue_2,,0.1111
1241,issue_2,,0.1111
1250,issue_2,,0.1111
1264,issue_2,,0.1111
1304,issue_2,,0.1111
1307,issue_2,,0.1111
1315,issue_2,,0.1111
1342,issue_2,,0.1111
1354,issue_2,,0.1111
1360,issue_2,,0.1111
1362,issue_2,,0.1111
1379,issue_2,,0.1111
1387,issue_2,,0.1111
1389,issue_2,,0.1111
1439,issue_2,,0.1111
1456,issue_2,,0.1111
1460,issue_2,,0.1111
1473,issue_2,,0.1111
1489,issue_2,,0.1111
1492,issue_2,,0.1111
1497,issue_2,,0.1111
1502,issue_2,,0.1111
1503,issue_2,,0.1111
1506,issue_2,,0.1111
1510,issue_2,,0.1111
1520,issue_2,,0.1111
1521,issue_2,,0.1111
1541,issue_2,,0.1111
1547,issue_2,,0.1111
1554,issue_2,,0.1111
1555,issue_2,,0.1111
1559,issue_2,,0.1111
1561,issue_2,,0.1111
1590,issue_2,,0.1111
1607,issue_2,,0.1111
1612,issue_2,,0.1111
1628,issue_2,,0.1111
1650,issue_2,,0.1111
1657,issue_2,,0.1111
1661,issue_2,,0.1111
1674,issue_3,localización_3,0.1111
1675,issue_3,localización_3,0.1111
1677,issue_3,localización_3,0.1111
1706,issue_3,,0.1111
1756,issue_3,,0.1111
1762,issue_3,,0.1111
1769,issue_3,,0.1111
1771,issue_3,,0.1111
1772,issue_3,,0.1111
1776,issue_3,,0.1111
1777,issue_3,,0.1111
1784,issue_3,,0.1111
1786,issue_3,,0.1111
1790,issue_3,,0.1111
1796,issue_3,,0.1111
1800,issue_3,,0.1111
1802,issue_3,,0.1111
1806,issue_3,,0.1111
1807,issue_3,,0.1111
1815,issue_3,,0.1111
1818,issue_3,,0.1111
1820,issue_3,,0.1111
1821,issue_3,,0.1111
1824,issue_3,,0.1111
1844,issue_3,,0.1111
1846,issue_3,,0.1111
1849,issue_3,,0.1111
1857,issue_3,,0.1111
1862,issue_3,,0.1111
1863,issue_3,,0.1111
1867,issue_3,,0.1111
1874,issue_3,,0.1111
1876,issue_3,,0.1111
1877,issue_3,,0.1111
1880,issue_3,,0.1111
1889,issue_3,,0.1111
1917,issue_3,,0.1111
1942,issue_3,,0.1111
1944,issue_3,,0.1111
1951,issue_3,,0.1111
1952,issue_3,,0.1111
1954,issue_3,,0.1111
1959,issue_3,,0.1111
1965,issue_3,,0.1111
1970,issue_3,,0.1111
1985,issue_3,,0.1111
2005,issue_3,,0.1111
2012,issue_3,,0.1111
2016,issue_3,,0.1111
2048,issue_3,,0.1111
2064,issue_3,,0.1111
2099,issue_3,,0.1111
2112,issue_3,,0.1111
2120,issue_3,,0.1111
2124,issue_3,,0.1111
2127,issue_3,,0.1111
2132,issue_3,,0.1111
2142,issue_3,,0.1111
2146,issue_3,,0.1111
2150,issue_3,,0.1111
2158,issue_3,,0.1111
2159,issue_3,,0.1111
2170,issue_3,,0.1111
2176,issue_3,,0.1111
2201,issue_3,,0.1111
2203,issue_3,,0.1111
2205,issue_3,,0.1111
2219,issue_3,,0.1111
2233,issue_3,,0.1111
2246,issue_3,,0.1111
2276,issue_3,,0.1111
2278,issue_3,,0.1111
2281,issue_3,,0.1111
2313,issue_3,,0.1111
2323,issue_3,,0.1111
2333,issue_3,,0.1111
2346,issue_3,,0.1111
2357,issue_4-5,sitio_entredichos_4-5,0.1111
2363,issue_4-5,sitio_entredichos_4-5,0.1111
2393,issue_4-5,,0.1111
2402,issue_4-5,,0.1111
2414,issue_4-5,,0.1111
2417,issue_4-5,,0.1111
2430,issue_4-5,,0.1111
2446,issue_4-5,,0.1111
2449,issue_4-5,,0.1111
2475,issue_4-5,,0.1111
2479,issue_4-5,,0.1111
2492,issue_4-5,,0.1111
2494,issue_4-5,,0.1111
2504,issue_4-5,,0.1111
2528,issue_4-5,,0.1111
2538,issue_4-5,,0.1111
2541,issue_4-5,,0.1111
2550,issue_4-5,,0.1111
2551,issue_4-5,,0.1111
2558,issue_4-5,,0.1111
2582,issue_4-5,,0.1111
2583,issue_4-5,,0.1111
2584,issue_4-5,,0.1111
2589,issue_4-5,,0.1111
2608,issue_4-5,,0.1111
2629,issue_4-5,,0.1111
2636,issue_4-5,,0.1111
2638,issue_4-5,,0.1111
2641,issue_4-5,,0.1111
2664,issue_4-5,,0.1111
2680,issue_4-5,,0.1111
2707,issue_4-5,,0.1111
2729,issue_4-5,,0.1111
2736,issue_4-5,,0.1111
2738,issue_4-5,,0.1111
2744,issue_4-5,,0.1111
2747,issue_4-5,,0.1111
2785,issue_4-5,,0.1111
2797,issue_4-5,,0.1111
2815,issue_4-5,,0.1111
2816,issue_4-5,,0.1111
2829,issue_4-5,,0.1111
2834,issue_4-5,,0.1111
2846,issue_4-5,,0.1111
2867,issue_4-5,,0.1111
2874,issue_4-5,,0.1111
2936,issue_4-5,,0.1111
2940,issue_4-5,,0.1111
2942,issue_4-5,,0.1111
2945,issue_4-5,,0.1111
2946,issue_4-5,,0.1111
2948,issue_4-5,,0.1111
2954,issue_4-5,,0.1111
2959,issue_4-5,,0.1111
2960,issue_4-5,,0.1111
2962,issue_4-5,,0.1111
2963,issue_4-5,,0.1111
2965,issue_4-5,,0.1111
2966,issue_4-5,,0.1111
2978,issue_4-5,,0.1111
3010,issue_4-5,,0.1111
3011,issue_4-5,,0.1111
3012,issue_4-5,,0.1111
3014,issue_4-5,,0.1111
3030,issue_6,Entredichos_6,0.1111
3036,issue_6,,0.1111
3048,issue_6,,0.1111
3051,issue_6,,0.1111
3055,issue_6,,0.1111
3056,issue_6,,0.1111
3067,issue_6,,0.1111
3068,issue_6,,0.1111
3072,issue_6,,0.1111
3076,issue_6,,0.1111
3077,issue_6,,0.1111
3080,issue_6,,0.1111
3082,issue_6,,0.1111
3097,issue_6,,0.1111
3100,issue_6,,0.1111
3106,issue_6,,0.1111
3108,issue_6,,0.1111
3109,issue_6,,0.1111
3113,issue_6,,0.1111
3118,issue_6,,0.1111
3119,issue_6,,0.1111
3130,issue_6,,0.1111
3132,issue_6,,0.1111
3135,issue_6,,0.1111
3145,issue_6,,0.1111
3146,issue_6,,0.1111
3147,issue_6,,0.1111
3148,issue_6,,0.1111
3150,issue_6,,0.1111
3153,issue_6,,0.1111
3159,issue_6,,0.1111
3163,issue_6,,0.1111
3164,issue_6,,0.1111
3167,issue_6,,0.1111
3168,issue_6,,0.1111
3175,issue_6,,0.1111
3178,issue_6,,0.1111
3183,issue_6,,0.1111
3184,issue_6,,0.1111
3191,issue_6,,0.1111
3198,issue_6,,0.1111
3199,issue_6,,0.1111
3200,issue_6,,0.1111
3201,issue_6,,0.1111
3202,issue_6,,0.1111
3206,issue_6,,0.1111
3211,issue_6,,0.1111
3216,issue_6,,0.1111
3225,issue_6,,0.1111
3228,issue_6,,0.1111
3230,issue_6,,0.1111
3233,issue_6,,0.1111
3239,issue_6,,0.1111
3245,issue_6,,0.1111
3252,issue_6,,0.1111
3254,issue_6,,0.1111
3255,issue_6,,0.1111
3281,issue_6,,0.1111
3286,issue_6,,0.1111
3300,issue_6,,0.1111
3310,issue_6,,0.1111
3318,issue_6,,0.1111
3320,issue_6,,0.1111
3332,issue_6,,0.1111
3340,issue_6,,0.1111
3345,issue_6,,0.1111
3361,issue_6,,0.1111
3367,issue_6,,0.1111
3368,issue_6,,0.1111
3371,issue_6,,0.1111
3373,issue_6,,0.1111
3374,issue_6,,0.1111
3378,issue_6,,0.1111
3379,issue_6,,0.1111
3385,issue_6,,0.1111
3390,issue_6,,0.1111
3395,issue_6,,0.1111
3416,issue_6,,0.1111
3418,issue_6,,0.1111
3431,issue_6,,0.1111
3434,issue_6,,0.1111
3436,issue_6,,0.1111
3437,issue_6,,0.1111
3438,issue_6,,0.1111
3448,issue_6,,0.1111
3450,issue_6,,0.1111
3452,issue_6,,0.1111
3460,issue_6,,0.1111
3461,issue_6,,0.1111
3462,issue_6,,0.1111
3467,issue_6,,0.1111
3468,issue_6,,0.1111
3471,issue_6,,0.1111
3472,issue_6,,0.1111
7,issue_1,Jinkis_Entredichos_1,0.1765
14,issue_1,Jinkis_Entredichos_1,0.1765
15,issue_1,Jinkis_Entredichos_1,0.1765
55,issue_1,,0.1765
58,issue_1,,0.1765
73,issue_1,,0.1765
104,issue_1,,0.1765
136,issue_1,,0.1765
161,issue_1,,0.1765
167,issue_1,,0.1765
171,issue_1,,0.1765
181,issue_1,,0.1765
183,issue_1,,0.1765
184,issue_1,,0.1765
221,issue_1,,0.1765
235,issue_1,,0.1765
243,issue_1,,0.1765
246,issue_1,,0.1765
258,issue_1,,0.1765
271,issue_1,,0.1765
273,issue_1,,0.1765
297,issue_1,,0.1765
304,issue_1,,0.1765
314,issue_1,,0.1765
349,issue_1,,0.1765
356,issue_1,,0.1765
499,issue_1,bloy_texto_citado,0.1765
537,issue_1,bloy_texto_citado,0.1765
676,issue_1,bloy_texto_citado,0.1765
715,issue_1,bloy_texto_citado,0.1765
753,issue_1,bloy_texto_citado,0.1765
856,issue_1,bloy_texto_citado,0.1765
874,issue_1,zola_texto_citado,0.1765
887,issue_1,zola_texto_citado,0.1765
898,issue_1,zola_texto_citado,0.1765
983,issue_1,,0.1765
990,issue_1,,0.1765
996,issue_1,,0.1765
1036,issue_1,,0.1765
1043,issue_1,molloy_dario,0.1765
1046,issue_1,molloy_dario,0.1765
1063,issue_1,molloy_dario,0.1765
1086,issue_1,,0.1765
1088,issue_1,,0.1765
1089,issue_1,,0.1765
1095,issue_1,,0.1765
1123,issue_1,,0.1765
1192,issue_2,sitio_entredicho_2,0.1765
1230,issue_2,sitio_entredicho_2,0.1765
1247,issue_2,,0.1765
1316,issue_2,,0.1765
1340,issue_2,,0.1765
1347,issue_2,,0.1765
1363,issue_2,,0.1765
1527,issue_2,,0.1765
1546,issue_2,,0.1765
1669,issue_2,,0.1765
1673,issue_3,localización_3,0.1765
1678,issue_3,localización_3,0.1765
1870,issue_3,,0.1765
1872,issue_3,,0.1765
1873,issue_3,,0.1765
1878,issue_3,,0.1765
1881,issue_3,,0.1765
2001,issue_3,,0.1765
2019,issue_3,,0.1765
2027,issue_3,,0.1765
2042,issue_3,,0.1765
2125,issue_3,,0.1765
2135,issue_3,,0.1765
2296,issue_3,,0.1765
2394,issue_4-5,,0.1765
2416,issue_4-5,,0.1765
2442,issue_4-5,,0.1765
2546,issue_4-5,,0.1765
2572,issue_4-5,,0.1765
2598,issue_4-5,,0.1765
2601,issue_4-5,,0.1765
2604,issue_4-5,,0.1765
2643,issue_4-5,,0.1765
2709,issue_4-5,,0.1765
2743,issue_4-5,,0.1765
2819,issue_4-5,,0.1765
2838,issue_4-5,,0.1765
2839,issue_4-5,,0.1765
2879,issue_4-5,,0.1765
2953,issue_4-5,,0.1765
3006,issue_4-5,,0.1765
3029,issue_6,Entredichos_6,0.1765
3035,issue_6,Entredichos_6,0.1765
3054,issue_6,,0.1765
3060,issue_6,,0.1765
3062,issue_6,,0.1765
3078,issue_6,,0.1765
3079,issue_6,,0.1765
3081,issue_6,,0.1765
3089,issue_6,,0.1765
3090,issue_6,,0.1765
3093,issue_6,,0.1765
3098,issue_6,,0.1765
3102,issue_6,,0.1765
3111,issue_6,,0.1765
3112,issue_6,,0.1765
3120,issue_6,,0.1765
3124,issue_6,,0.1765
3127,issue_6,,0.1765
3131,issue_6,,0.1765
3134,issue_6,,0.1765
3137,issue_6,,0.1765
3139,issue_6,,0.1765
3142,issue_6,,0.1765
3166,issue_6,,0.1765
3174,issue_6,,0.1765
3176,issue_6,,0.1765
3179,issue_6,,0.1765
3189,issue_6,,0.1765
3193,issue_6,,0.1765
3195,issue_6,,0.1765
3203,issue_6,,0.1765
3204,issue_6,,0.1765
3208,issue_6,,0.1765
3210,issue_6,,0.1765
3212,issue_6,,0.1765
3213,issue_6,,0.1765
3214,issue_6,,0.1765
3215,issue_6,,0.1765
3221,issue_6,,0.1765
3237,issue_6,,0.1765
3238,issue_6,,0.1765
3251,issue_6,,0.1765
3269,issue_6,,0.1765
3271,issue_6,,0.1765
3274,issue_6,,0.1765
3279,issue_6,,0.1765
3282,issue_6,,0.1765
3290,issue_6,,0.1765
3294,issue_6,,0.1765
3295,issue_6,,0.1765
3297,issue_6,,0.1765
3299,issue_6,,0.1765
3301,issue_6,,0.1765
3307,issue_6,,0.1765
3309,issue_6,,0.1765
3312,issue_6,,0.1765
3313,issue_6,,0.1765
3321,issue_6,,0.1765
3324,issue_6,,0.1765
3331,issue_6,,0.1765
3343,issue_6,,0.1765
3344,issue_6,,0.1765
3346,issue_6,,0.1765
3350,issue_6,,0.1765
3352,issue_6,,0.1765
3363,issue_6,,0.1765
3369,issue_6,,0.1765
3376,issue_6,,0.1765
3383,issue_6,,0.1765
3384,issue_6,,0.1765
3386,issue_6,,0.1765
3389,issue_6,,0.1765
3391,issue_6,,0.1765
3393,issue_6,,0.1765
3394,issue_6,,0.1765
3421,issue_6,,0.1765
3435,issue_6,,0.1765
3442,issue_6,,0.1765
3453,issue_6,,0.1765
3455,issue_6,,0.1765
3458,issue_6,,0.1765
3470,issue_6,,0.1765
11,issue_1,Jinkis_Entredichos_1,0.25
163,issue_1,,0.25
170,issue_1,,0.25
175,issue_1,,0.25
182,issue_1,,0.25
245,issue_1,,0.25
305,issue_1,,0.25
348,issue_1,,0.25
351,issue_1,,0.25
382,issue_1,,0.25
391,issue_1,,0.25
508,issue_1,bloy_texto_citado,0.25
872,issue_1,zola_texto_citado,0.25
1166,issue_1,,0.25
1196,issue_2,sitio_entredicho_2,0.25
1204,issue_2,sitio_entredicho_2,0.25
1357,issue_2,,0.25
1579,issue_2,,0.25
1811,issue_3,,0.25
1831,issue_3,,0.25
2083,issue_3,,0.25
2119,issue_3,,0.25
2192,issue_3,,0.25
2224,issue_3,,0.25
2537,issue_4-5,,0.25
2553,issue_4-5,,0.25
2679,issue_4-5,,0.25
2799,issue_4-5,,0.25
3041,issue_6,,0.25
3065,issue_6,,0.25
3083,issue_6,,0.25
3084,issue_6,,0.25
3110,issue_6,,0.25
3114,issue_6,,0.25
3116,issue_6,,0.25
3123,issue_6,,0.25
3129,issue_6,,0.25
3133,issue_6,,0.25
3138,issue_6,,0.25
3143,issue_6,,0.25
3165,issue_6,,0.25
3173,issue_6,,0.25
3177,issue_6,,0.25
3190,issue_6,,0.25
3194,issue_6,,0.25
3205,issue_6,,0.25
3218,issue_6,,0.25
3222,issue_6,,0.25
3224,issue_6,,0.25
3227,issue_6,,0.25
3229,issue_6,,0.25
3232,issue_6,,0.25
3247,issue_6,,0.25
3256,issue_6,,0.25
3266,issue_6,,0.25
3273,issue_6,,0.25
3280,issue_6,,0.25
3284,issue_6,,0.25
3285,issue_6,,0.25
3288,issue_6,,0.25
3293,issue_6,,0.25
3296,issue_6,,0.25
3303,issue_6,,0.25
3304,issue_6,,0.25
3317,issue_6,,0.25
3341,issue_6,,0.25
3359,issue_6,,0.25
3360,issue_6,,0.25
3362,issue_6,,0.25
3364,issue_6,,0.25
3365,issue_6,,0.25
3375,issue_6,,0.25
3387,issue_6,,0.25
3388,issue_6,,0.25
3459,issue_6,,0.25
3474,issue_6,,0.25
352,issue_1,,0.3333
1770,issue_3,,0.3333
3073,issue_6,,0.3333
3086,issue_6,,0.3333
3088,issue_6,,0.3333
3117,issue_6,,0.3333
3121,issue_6,,0.3333
3128,issue_6,,0.3333
3141,issue_6,,0.3333
3188,issue_6,,0.3333
3197,issue_6,,0.3333
3219,issue_6,,0.3333
3226,issue_6,,0.3333
3243,issue_6,,0.3333
3268,issue_6,,0.3333
3277,issue_6,,0.3333
3287,issue_6,,0.3333
3298,issue_6,,0.3333
3315,issue_6,,0.3333
3366,issue_6,,0.3333
3372,issue_6,,0.3333
3377,issue_6,,0.3333
3454,issue_6,,0.3333
42,issue_1,Gusmán_Entredichos_1,0.4286
241,issue_1,,0.4286
3074,issue_6,,0.4286
3087,issue_6,,0.4286
3156,issue_6,,0.4286
3169,issue_6,,0.4286
3234,issue_6,,0.4286
3241,issue_6,,0.4286
3242,issue_6,,0.4286
3351,issue_6,,0.4286
3392,issue_6,,0.4286
2950,issue_4-5,,0.5385
3140,issue_6,,0.5385
3330,issue_6,,0.5385
3396,issue_6,,0.5385
1001,issue_1,,0.6667
3085,issue_6,,0.6667
